id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path
565426,To All the Boys: P.S. I Still Love You,en,2020-02-03,6.841,2523,33.019,Lara Jean and Peter have just taken their romance from pretend to officially real when another recipient of one of her love letters enters the picture.,"10749,35",False,/txaC2mhUhW0H0r31N6KzRTaz1rL.jpg,/maib5VlmEqp5xlN8lptnBSftp2o.jpg
507441,Sea Fever,en,2020-03-06,6.1,555,32.479,The crew of a West of Ireland trawler—marooned at sea—struggle for their lives against a growing parasite in their water supply.,"53,27,18,878,9648",False,/kz6JNUDhMx78QuZlztp0UHmz5xg.jpg,/h4cPVVNPZUHVeoF6dH2grBvSEKs.jpg
729097,Young Mother 5,ko,2020-04-03,5.8,12,32.106,"Ji-suk, a wealthy mother, wants to send her son, Se-hyuk, to the medical school. While looking for a competent private education coordination, Although it succeeded in recruiting a high-ranking entrance exam coordinator,'Starring', which only a few elite students selected. After hearing the rumors,'Namjae,' the father of Euntae, a high school examinee next door, hears rumors and comes to contact the main character. Like this, the parents of Se-hyeok and Eun-tae's neighbors 'Starring', who was in a difficult situation after entering a strange competition Eventually, I would share the day of the week to go to both houses to teach Se-hyuk and Eun-tae. Although they will agree with the two families, Eun Tae, who is a senior high school student, is in medical school. Not interested and only busy with high school girlfriends Se-hyuk starts talking to a beautiful tutor, starring than the entrance exam.","18,10749",False,/xYURC8jsY5F1EdTzzpurvwnhIis.jpg,/ggvBofagO3rEs7bki3EqrNhBzNv.jpg
429415,Extinction,en,2020-01-18,6.325,676,32.086,"A chief mechanic at a factory, haunted by apocalyptic nightmares, becomes a hero when Earth is invaded by a mysterious army bent on destruction.","28,18,878,53",False,/mPNGcX1j5SFeDETkvcJA9POaNx8.jpg,/qjnNdjrZIdi7d316SjjkgEjJRSg.jpg
606679,The High Note,en,2020-06-10,7.0,444,32.022,"Set in the dazzling world of the LA music scene comes the story of Grace Davis, a superstar whose talent, and ego, have reached unbelievable heights. Maggie is Grace’s overworked personal assistant who’s stuck running errands, but still aspires to her childhood dream of becoming a music producer. When Grace’s manager presents her with a choice that could alter the course of her career, Maggie and Grace come up with a plan that could change their lives forever.","10749,35,10402,18",False,/aVX9a54YFmrcEHATubpuFQQKn5L.jpg,/yHsu8swJSgqDrsPiu7adBjOPLlp.jpg
592656,Brothers by Blood,en,2020-09-08,5.8,169,31.793,"Peter and Michael, raised on the streets of Philadelphia, are the children of Irish mob members, forever linked by the crimes of their fathers. 30 years later, Michael now runs the criminal organization and lusts for more power, his dangerous antics frequently held in check by his cautious cousin Peter. Haunted by the death of his sister, whose passing destroyed both his parents, Peter is caught between the dreams of childhood and the realities of his life as an enforcer. His only reprieve is a local boxing gym, a sanctuary that is quickly threatened as Michael’s desire for control escalates.",80,False,/bjfoBpZ5qP71wrUwGCLTZ2tDtw8.jpg,/2RKGUCbo2R6IDsufxApL6nRFL4j.jpg
446893,Trolls World Tour,en,2020-03-11,7.289,2131,31.782,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.","10751,16,35,14,12,10402",False,/ybGEvB6725PkVuUfEo2txLGRwTj.jpg,/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg
634521,The Promised Neverland,ja,2020-12-18,7.5,56,31.728,"A number of children are being well fed, taken care of, and pampered at a very meticulate and managed orphanage. The facility and grounds are impressive, but the wall acting as a barrier is high. There is a secret to the place and once revealed to several orphans, they're desperate to escape.","28,14,9648,12,53",False,/8kth3S0jZpv8vDackCwozuyZCx3.jpg,/7tMAledkia9p72zON1nLRlyfHO7.jpg
723072,Host,en,2020-12-04,6.5,931,31.713,"Six friends hire a medium to hold a séance via Zoom during lockdown — but they get far more than they bargained for as things quickly go wrong. When an evil spirit starts invading their homes, they begin to realise they might not survive the night.","27,53,9648",False,/buop8brXQ8gGiOPrVTxZZUqE8Oa.jpg,/h7dZpJDORYs5c56dydbrLFkEXpE.jpg
741074,Once Upon a Snowman,en,2020-10-23,6.9,526,31.545,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.","16,10751,35,14",False,/iEIcBVnttD9KOnpxtN1adVqKQkv.jpg,/hddzYJtfYYeMDOQVcH58n8m1W3A.jpg
