id,title,original_language,release_date,vote_average,vote_count,popularity,overview,genre_ids,adult,backdrop_path,poster_path,release_year,release_month,release_day
594692,Mother,es,2019-11-11,6.673,107,19.674,"Ten years have gone by since Elena's six-year old son has disappeared.  The last thing she heard of him was a phone call he gave her, saying that he was lost on a beach in France and couldn't find his father.  Nowadays, Elena lives on this same beach and manages a restaurant. She is finally beginning to emerge from this tragic episode when she meets a French teenager who strongly reminds her of her lost son.  The two of them will embark on a relationship which will sow chaos and distrust around them.","18,53",False,/eZGfcExvsCHX0Vv7p1fRwpKlXoW.jpg,/j8wRmze5yJ9uN9zrvXpx9ZcfoO2.jpg,2019,11,11
596054,Heroic Losers,es,2019-08-15,7.581,555,19.614,"In a town in the Northwest of the province of Buenos Aires, a group of neighbors is organized to recover the economy of the area, but when the corralito is implemented in the country and they suffer a fraud, their hopes disappear. Now, they will unite to recover the lost money and give the blow of their lives to their greatest enemy.","35,53",False,/1lVzpmCxVd7SNSswEIfFND4I2si.jpg,/AazrWNGNmpZBfIMCFKyfDpkwQC5.jpg,2019,8,15
526050,Little,en,2019-04-04,6.9,707,19.569,"Jordan Sanders, a take-no-prisoners tech mogul, wakes up one morning in the body of her 13-year-old self right before a do-or-die presentation. Her beleaguered assistant April is the only one in on the secret that her daily tormentor is now trapped in an awkward tween body, just as everything is on the line.","35,14,10749",False,/2hhZZCbLllEwcED7S9yLIA6j6aZ.jpg,/4MDB6jJl3U7xK1Gw64zIqt9pQA4.jpg,2019,4,4
645488,Aquaman: Heroines of Atlantis,en,2019-03-26,6.2,51,19.514,Amber Heard and Nicole Kidman discuss their characters Mera and Atlanna.,99,False,/f1i4ecVuDo3AQSvqzRtijnD4hzN.jpg,/pa7m8nqDrEi7hAGB5vTnCkGLPC2.jpg,2019,3,26
597856,Critters Attack!,en,2019-07-13,5.6,212,19.503,"Follows 20-year-old Drea, who reluctantly takes a job babysitting for a professor of a college she hopes to attend. Struggling to entertain the professor's children Trissy and Jake, along with her own little brother Phillip , Drea takes them on a hike, unaware that mysterious alien critters have crash-landed and started devouring every living thing they encounter.","35,27,878",False,/32HqRM2XTccuEpYuERTSLnbAeBZ.jpg,/iQJQNElDQqQ3iXf46pyMmhReoyp.jpg,2019,7,13
570480,Trouble,en,2019-08-08,6.582,220,19.49,A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,"16,12,10751,35,10402",False,/dAWoR2TMUJHzpEEuxSmElsRO1av.jpg,/yfTXk9T3iNxuOcnA72AirzueLxL.jpg,2019,8,8
592867,Dragon Quest: Your Story,ja,2019-08-02,6.7,207,19.473,Luca follows in his father's footsteps to rescue his mother from evil Ladja. Finding the heavenly hero who wields the Zenithian sword is his only hope.,"16,12,35,14,28,10751",False,/vKhp5yhdtPkKsBOYXMjb5Yi05e7.jpg,/5R70ehKGh5V0ZYOdikxwSfoLGMt.jpg,2019,8,2
534490,Avengement,en,2019-05-24,6.8,486,19.462,"While on a prison furlough, a lowly criminal evades his guards and returns to his old stomping ground to take revenge on the people who turned him into a cold blooded killer.","80,28",False,/glNHP57gEZqm42ybpToCV9oZ1AP.jpg,/rXPxSAYf3FdQktnOtQnvhUPMhFp.jpg,2019,5,24
508791,The Sun Is Also a Star,en,2019-05-16,6.967,586,19.428,"Two young New Yorkers begin to fall in love over the course of a single day, as a series of potentially life-altering meetings loom over their heads - hers concerning her family’s deportation to Jamaica, and his concerning an education at Dartmouth.","10749,18",False,/3CFuFIwtSSQU4Fyd5NnmHnNZq9w.jpg,/pYfI62qgone3Ai0tzgxtQq7chDE.jpg,2019,5,16
595975,La Belle Époque,fr,2019-11-06,7.369,996,19.396,"Victor, a disillusioned 60-something whose marriage is on the rocks, opts to relive the week of his life when, 40 years earlier, he met his true love through a company that allows customers to return to the time period of their choosing.","35,18",False,/jxk1Xsk3qEtscMt2mDAVdZslXWK.jpg,/eHojoVxYRyqGABgoiTYyfkYqTra.jpg,2019,11,6
602797,Hot Gimmick: Girl Meets Boy,ja,2019-06-28,5.8,53,19.363,"A quiet teen's life is shaken up when she's forced to be her arrogant neighbor's slave. He loves her, but they both have a lot to learn about trust.","18,10749",False,/s1HoYuyJhydLmI3TAVZuhaXKKcv.jpg,/pdlisiIaZrPUTqP9kNo6hCgHikj.jpg,2019,6,28
603772,Little Q,cn,2019-08-15,7.6,104,19.356,"Little Q is an aspiring guide dog, training to be a guide for the blind. Soon Little Q is partnered with Bo-ting, a renowned pastry chef who’s losing his sight. But Bo-ting is irritable and reluctant, constantly losing his temper at those around him and rejecting Little Q. Eventually, dog and owner bond as Little Q wins Bo-ting over with its unwavering loyalty. However, as Little Q gets older and Bo-ting’s health suffers, the two of them face an unwilling separation...","18,10751",False,/zULVExh8h226IkxgDHI6zJAi76i.jpg,/9GayeewWQCSr3mzgquPRPTGhHBC.jpg,2019,8,15
542417,Skin,en,2019-07-26,7.0,403,19.32,"A destitute young man, raised by racist skinheads and notorious among white supremacists, turns his back on hatred and violence to transform his life, with the help of a black activist and the woman he loves.","18,80,36,10749",False,/etyZEgWCf46AzKKDMQcLoiYKwec.jpg,/7ryH8Noh6VKE4L42yhpR5jqIGsF.jpg,2019,7,26
504949,The King,en,2019-10-11,7.154,3206,19.262,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.","18,36,10752",False,/urwWVsciRiNSmhtMJcck0noWAXr.jpg,/8u0QBGUbZcBW59VEAdmeFl9g98N.jpg,2019,10,11
591121,Maria,tl,2019-03-07,6.1,148,19.261,"When a former BlackRose cartel assassin deliberately betrays them by refusing to complete her mission, the cartel orders her execution. Unbeknownst to them, she fakes her own death and is able to create a new life of her own. When the cartel discovers she is alive, the hunter becomes the hunted as she fights to get revenge on those who took her new life away from her.","28,80",False,/4mCzkDzNvIJYIQscGFTeqZHNDra.jpg,/zJ1ePsQmB984EvTOaKXfIliKsCV.jpg,2019,3,7
339395,Georgetown,en,2019-05-14,5.9,180,19.258,"Ulrich Mott  is an eccentric and versatile social climber with grandiose plans to affect United States foreign policy. Encouraged  in his attempts by his strategically chosen (and much older) wife, the well-connected journalist Elsa Brecht, Mott has a knack for making himself indispensable and impossible to ignore. The only one seemingly immune to his charms is Elsa's daughter Amanda, who might simply disapprove of her mother marrying a much younger man - or perhaps she senses something more sinister beneath the smooth-talking surface?","80,18",False,/1nQLjdiGjl8R76DTbjd3TRqgsq.jpg,/pfBZObVPRNFA47jU22iaYH19Rdy.jpg,2019,5,14
615453,Ne Zha,zh,2019-07-26,7.9,397,19.156,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.","16,14,12",False,/eGK2JJO1ZeoabWThHmC9IjUTmfP.jpg,/vhnxaQel1CwfcwLtCkTNpSdjte1.jpg,2019,7,26
533642,Child's Play,en,2019-06-19,5.953,1875,19.139,"Karen, a single mother, gifts her son Andy a Buddi doll for his birthday, unaware of its more sinister nature. A contemporary re-imagining of the 1988 horror classic.","27,53",False,/8Vjfen3Jit0nsMtu8huT09UqmsS.jpg,/rpS7ROczWulqfaXG2klYapULXKm.jpg,2019,6,19
431075,Polaroid,en,2019-01-10,6.043,1033,19.069,"High school loner Bird Fitcher has no idea what dark secrets are tied to the mysterious Polaroid vintage camera she stumbles upon, but it doesn't take long to discover that those who have their picture taken meet a tragic end. Bird and her friends must survive one more night as they race to solve the mystery of the haunted Polaroid before it kills them all.","27,53,9648",False,/nzMdjuUZ6LR3XheCG5VGwm5vYEY.jpg,/6a1iqhfM0Y31kNPOSNPIuPrsYQ6.jpg,2019,1,10
592689,Marvel Rising: Playing with Fire,en,2019-12-18,6.436,47,18.904,"Inferno’s powers are stolen by a young and powerful villain and it’s up to the Secret Warriors to defeat their new foe and help their friend. But does Inferno even WANT his powers back? Meanwhile, America Chavez learns a lesson about friendship and family from teammate Ms. Marvel.","16,28,12,10751",False,/h6CDPPYv5ir8mEG6kRtgwnjCmlk.jpg,/lelNkBnjIi4N1uQBV2TnODgS9UT.jpg,2019,12,18
463843,Sweetheart,en,2019-01-28,6.4,359,18.878,"Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",27,False,/de51GG0AQZj8dUm00aQUi4wisBr.jpg,/xyPPBPkGbZxfS6UM4PjR5bnVfwR.jpg,2019,1,28
549787,Tokyo Ghoul 'S',ja,2019-07-19,6.6,91,18.874,"Now a member of Anteiku, Ken Kaneki grows closer to the ghouls around him. Determined to protect his new home against anti-ghoul forces, he trains his powers in secret. But when the infamous gourmet, Shū Tsukiyama, wishes to savour some half-ghoul flavour, Kaneki's training is put to test of a lifetime.","28,27,878,14",False,/dnBiMG6SCGN8tFjJWdQ2wvPs0II.jpg,/nMTiDEye1BwnQP8J1hM3G16EEmX.jpg,2019,7,19
658228,My Daughter's Lover 3,ko,2019-12-05,5.5,4,18.857,"Mi-seon loves her family, but she loves having sex with younger men. One day, she hears her sex partner, Jeong-woo, has a brother and she feels more attracted to the younger man.  Mi-seon goes to Jeong-woo's house and tries to seduce his brother when he's alone.  However, her new sex partner is her daughter's boyfriend.",10749,False,/4mFrNiawrfHz2W9yryFcsrahYxA.jpg,/4zqJPk4NghDpBKWtPOa5fC74tKx.jpg,2019,12,5
553835,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion,ja,2019-02-15,7.8,248,18.83,"In the city of Orario, beneath an impossibly tall tower, lies the dungeon. Only adventurers who form partnerships with the gods themselves have any hope of defeating the monsters that lie within. But the dungeon is not the only place where monsters exist. Far from Orario, in the ruins of an ancient city, a new threat arises. To counter this threat, the goddess Artemis has come to Orario in search of a champion—but it’s not Ais Wallenstein (the legendary Sword Princess) nor Ottar (the strongest warrior to ever enter the dungeon) that she chooses. Rather it is Bell Cranel, a newbie adventurer partnered with a low-tier goddess.","16,28,12,35,14,10749",False,/zlpKUEE4A5LjaTmEz37pw2VZQug.jpg,/78x3RRydNXvdB8BhJAwZz42g1Q1.jpg,2019,2,15
602508,Warning: Do Not Play,ko,2019-08-15,6.0,60,18.787,"A struggling director makes a desperate bid to dig into the urban legend about a film shot by a ghost, at the risk of her own life.","27,9648",False,/gSRPK8Xtwj9by1EnI7qMi0SrX1y.jpg,/sHboShTlkbthNKPabdsMiYGJmVb.jpg,2019,8,15
590593,The Queen of Black Magic,id,2019-11-07,6.7,64,18.781,"Families were terrorized at the orphanage. Someone wants them dead, apparently with black magic that is very deadly. She has a grudge and she was also born because of the sins of the orphans who formed her into the queen of black magic.","27,53,18,9648",False,/oSIAc6AZMXI8qOeS4mgdruX5lBm.jpg,/tQOBVQjXiBGstCGYvzmgm97EkMF.jpg,2019,11,7
613099,The Legacy of the Bones,es,2019-12-05,6.557,414,18.764,Inspector Amaia Salazar must return to the Baztan valley in order to solve a series of suicides that seem to follow a similar pattern.,"53,80,9648",False,/isazfkX14Unin8m6meZMfm7QDfn.jpg,/3sXHjTQGnlLJEVGxpmOa29Rr53O.jpg,2019,12,5
369196,I Spit on Your Grave: Déjà Vu,en,2019-04-23,3.0,121,18.737,"Following her rape, Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place, the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands.","53,27",False,/qPwGvbhKPel3OHPcby5O7Nwqbhv.jpg,/hrD8fU6tA1Pzh4ybxG4iN5TbVdU.jpg,2019,4,23
419706,Mary,en,2019-09-19,5.0,200,18.726,"A struggling family buys an old ship at auction with high hopes of starting a charter business, only to discover her horrifying secrets on the isolated open waters.","27,9648",False,/3g6Aznrs25uQxxxqNiJ2KfCe7lU.jpg,/pxrFkm5MocRwBeW5h65IAPFOEpV.jpg,2019,9,19
620725,Jexi,en,2019-10-10,6.807,1179,18.721,"Phil's new phone comes with an unexpected feature, Jexi...an A.I. determined to keep him all to herself in a comedy about what can happen when you love your phone more than all else.",35,False,/6ogNP2NPN7C1LccE8PhjGaNMvdM.jpg,/sizYjc8lAFStRZXtI1uRBDsOTt6.jpg,2019,10,10
592807,Papicha,fr,2019-10-09,7.637,255,18.71,"Nedjma, an 18-year-old student passionate about fashion design refuses to let the tragic events of the Algerian Civil War keep her from experiencing a normal life. As the social climate becomes more conservative, she rejects the new bans set by the radicals and decides to put on a fashion show.",18,False,/GmZgj2GCHgMORSJ6kPDuMVs81q.jpg,/5SsvyPphkVkByyh0pfzLe00CC2S.jpg,2019,10,9
556901,Teen Titans Go! vs. Teen Titans,en,2019-07-21,7.5,481,18.673,"The comedic modern-day quintet takes on their 2003 counterparts when villains from each of their worlds join forces to pit the two Titan teams against each other. They'll need to set aside their differences and work together to combat Trigon, Hexagon, Santa Claus (that's right, Santa!) and time itself in order to save the multiverse.","28,16,35,10751,14,878",False,/a0x89EyyjaUWnbczsqbVZJKYgUD.jpg,/GWJEdzVC9aOBSOMF9NHodYxSsE.jpg,2019,7,21
593680,Step Up: Year of the Dance,zh,2019-07-05,6.1,79,18.668,Youth from different social classes in Beijing come together to form China's best dance crew and learn what it really means to be family.,"10402,18",False,/gPgv2zstVv2uLHIZ3tkb1B1XK82.jpg,/yS5lcaUfFsl7gUT5mSEylECzoqN.jpg,2019,7,5
606243,Season of Love,en,2019-11-21,7.2,63,18.648,A queer lady holiday movie that follows the lives of three very different couples in dealing with their love lives in various loosely interrelated tales all set right before Christmas through New Years.,"10749,35",False,/15JGp1lrB7varVdFm5AQYnk5AQs.jpg,/usx2sUMfr8XXI8QoQuzaxZzasvo.jpg,2019,11,21
661289,The Summers of It – Chapter Two: It Ends,en,2019-12-10,7.3,62,18.646,"This documentary focuses on the actors and their journey over two summers to create the remake to the original IT, by Stephen King. The documentary originally released as bonus material, bundled with IT: Chapter Two.",99,False,/nXXhswchGwLP13zj5C2f8PA3X3P.jpg,/oXtw9zyoRtt1PiF6MSBNpSYSHRu.jpg,2019,12,10
480042,Escape Plan: The Extractors,en,2019-06-20,5.4,838,18.579,"After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.","28,53",False,/ygWKYTu7OnZKF9H5NsgjL9iURGV.jpg,/r15SUgzjL8bablcdEkHk9T7TSRl.jpg,2019,6,20
566451,Re:Zero - Starting Life in Another World The Frozen Bond,ja,2019-11-08,7.4,183,18.542,"Covered in ice and snow, Elior Forest is the home to dangerous magical beasts and 50 elves frozen in ice. One day, the great spirit Puck helps a young girl break out of her ice prison. Her name is Emilia, a half-elf born with silver hair, long ears, and amethyst eyes—features that resemble the evil Witch who destroyed half the world long ago.  Shunned by society because of her appearance, Emilia dwells in the forest with Puck as her sole companion and family. Burdened with a sin of destruction she does not remember committing, she spends her days trying to find a way to help her frozen kin. But when the great spirit Melakuera, the Arbitrator of the world, finds Emilia, her right to stay alive is brought into question. Will the bonds of ice she formed with Puck prove to be the warm thread that defies fate?","16,18,53,14",False,/9K1zhrS8jZ3NFZwzc5RgtwxskLT.jpg,/ca2ZsUa4Qeik2IwlXFzV51hdxh0.jpg,2019,11,8
292011,Richard Jewell,en,2019-12-13,7.425,2480,18.51,"Richard Jewell thinks quick, works fast, and saves hundreds, perhaps thousands, of lives after a domestic terrorist plants several pipe bombs and they explode during a concert, only to be falsely suspected of the crime by sloppy FBI work and sensational media coverage.",18,False,/zAfG4ZmpNfKSyr8MVn1CHjgYYXx.jpg,/5Lgkm8jt4roAFPZQ52fKMhVmDaZ.jpg,2019,12,13
428836,Ophelia,en,2019-06-28,7.1,557,18.421,"Ophelia comes of age as lady-in-waiting for Queen Gertrude, and her singular spirit captures Hamlet's affections. As lust and betrayal threaten the kingdom, Ophelia finds herself trapped between true love and controlling her own destiny.","18,10749,36",False,/sNPS1pf3riNWsuCAh1iDwup6iaF.jpg,/we449l0ZIgjJHDVFSrpnuYfp0i3.jpg,2019,6,28
523172,Late Night,en,2019-01-25,6.4,784,18.36,"A legendary late-night talk show host's world is turned upside down when she hires her only female staff writer. Originally intended to smooth over diversity concerns, her decision has unexpectedly hilarious consequences as the two women separated by culture and generation are united by their love of a biting punchline.","35,18",False,/aCvRKGgYSZox9GdWV8Afx1AmypV.jpg,/xxwb5KBqS0SHsUcyLgWMk3vuVxY.jpg,2019,1,25
586347,The Hard Way,en,2019-03-05,5.5,147,18.348,"After learning of his brother's death during a mission in Romania, a former soldier joins two allies to hunt down a mysterious enemy and take his revenge.",28,False,/j3R1mUTaBogjU97be4eABlvZWhH.jpg,/hqkqvEkbwLYT1LIgyeK1FcD5Beu.jpg,2019,3,5
548473,Color Out of Space,en,2019-09-07,6.0,1455,18.336,"The Gardner family moves to a remote farmstead in rural New England to escape the hustle of the 21st century. They are busy adapting to their new life when a meteorite crashes into their front yard, melts into the earth, and infects both the land and the properties of space-time with a strange, otherworldly colour. To their horror, the family discovers this alien force is gradually mutating every life form that it touches—including them.","27,878,9648",False,/vj2gCvD5vZDJ865izTU0J0wJBVc.jpg,/vkwgzCBBiY3C1XEy0WakYfMOvnG.jpg,2019,9,7
454467,Noelle,en,2019-11-12,6.594,641,18.314,"Kris Kringle's daughter, Noelle, sets off on a mission to find and bring back her brother, after he gets cold feet when it's his turn to take over as Santa.","10751,35,14",False,/9kUagP3B5Z0wnTeljdJbrmHCBke.jpg,/2zHGNWo4vrAzB5ZqQC0e3p4A2lp.jpg,2019,11,12
487672,Reign of the Supermen,en,2019-01-13,7.042,625,18.273,"In the wake of The Death of Supermen, the world is still mourning the loss of the Man of Steel following his fatal battle with the monster Doomsday. However, no sooner as his body been laid to rest than do four new bearers of the Superman shield come forward to take on the mantle. The Last Son of Krypton, Superboy, Steel, and the Cyborg Superman all attempt to fill the vacuum left by the world's greatest champion. Meanwhile, Superman's death has also signaled to the universe that Earth is vulnerable. Can these new Supermen and the rest of the heroes prove them wrong?","878,16,28",False,/jdGfm589quvuyGNCv0BtqaAQrp4.jpg,/e9TzqscNRUaG8HqEP3K1jUvi8pC.jpg,2019,1,13
520552,The Conquest of Siberia,ru,2019-02-21,6.2,64,18.266,"Ivan Demarin, a young officer of Peter the First’s new guards, follows the Tsar’s order and goes to the frontier town of Tobolsk, deep in the Siberian forest. There Ivan falls in love for the first time and he and his regiment happen to be involved in conspiracy of local princes who hunt for gold in the town of Yarkand. His fort is surrounded by hordes of wild Dzungars and there is no one to call for help…","36,28,18",False,/do4EhaEcFyxlu3j7wE1UOiX1B38.jpg,/7D1uPIaPu25xx9KxmdmKsh0eXY2.jpg,2019,2,21
617986,Three Days and a Life,fr,2019-09-18,6.4,202,18.263,"Christmas 1999, in a peaceful little village in the Ardennes. The life of a young boy named Antoine will soon be devastated by three tragic events : the death of a dog, the vanishing of a child, and a big ravaging storm.","53,18,80",False,/ddzRcwIdxC5ujgL8nwSkoiGp5tF.jpg,/pdBLfn0oTOa56828eTMaXnhOZSx.jpg,2019,9,18
445629,Fighting with My Family,en,2019-02-14,6.856,1685,18.262,"Born into a tight-knit wrestling family, Paige and her brother Zak are ecstatic when they get the once-in-a-lifetime opportunity to try out for the WWE. But when only Paige earns a spot in the competitive training program, she must leave her loved ones behind and face this new cutthroat world alone. Paige's journey pushes her to dig deep and ultimately prove to the world that what makes her different is the very thing that can make her a star.",35,False,/mYKP6qcDUimVMAHQWLOuDHjO19S.jpg,/cVhe15rJLRjolunSWLBN6xQLyGU.jpg,2019,2,14
596650,Chhichhore,hi,2019-09-05,7.7,129,18.249,Following a group of friends from university as they progress into middle-age life and go their own separate ways.,"10749,35,18",False,/xphcLhsYScVpJdSEZk1IllpHqri.jpg,/cGDPQtQ5igtPMt3oJ6BCAor6dFp.jpg,2019,9,5
567646,Extreme Job,ko,2019-01-23,7.088,277,18.199,"A drug squad attempts to take down a criminal organization and they must go undercover to do so, so they begin working at a chicken restaurant, that becomes famous for its delicious chicken. Due to the unexpected popularity, the detectives find themselves in a situation they never expected.","28,35,80",False,/hn7oqr6RVqr3u6dcGoPRPi4jj1m.jpg,/52oLgq2gEiZyDjpJ7tgkGruoQI0.jpg,2019,1,23
524659,Crown Vic,en,2019-11-01,6.205,190,18.178,"One memorable night in the life of veteran patrol officer Ray Mandel and his trainee, ambitious rookie cop Nick Holland in the LAPD's Olympic Division. With two cop killers on the loose and hunting for more targets, Mandel and Holland must contend with a city about to boil over, as well as Jack VanZandt, an unhinged rogue cop out for payback running wild in their patrol zone.","80,18,28",False,/dgOF7oQLVO2Ml6Be4zlaWHalepD.jpg,/aUFuuUMd4nMbt3pdzulnFRxbY6e.jpg,2019,11,1
590978,Liam Gallagher: As It Was,en,2019-06-07,6.7,31,18.154,"From the dizzying heights of his “champagne supernova” years, Oasis frontman Liam Gallagher falls into a wilderness of booze and legal battles, before making an attempt to stage the greatest comeback in rock history.","99,10402",False,/bCAwdJDrK5dQsdyP7WxqUEka15D.jpg,/gnh3OQggVn8IivMbl4uYsoFRdy3.jpg,2019,6,7
433249,IO,en,2019-01-18,4.953,1353,18.116,"As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.",878,False,/tirhxzSR6g1A9Iayo2lpYW4luUF.jpg,/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg,2019,1,18
518755,Sheep & Wolves: Pig Deal,ru,2019-01-24,6.6,80,18.073,"The united town of sheep and wolves lives a peaceful and quiet life until two unexpected guests turn up - a polar fox and a tiny ewe. No one ever expected them to bring a deadly danger, which can be overcome only if they work together. Only teamwork can solve big problems and deal with serious challenges - as there is strength in unity.","16,12,35,10751",False,/4IAq8KJgjTBm70APzyAK9dx8UGu.jpg,/sVizGmUr06F8LrVXt6nEYrmwmos.jpg,2019,1,24
505283,My Cousin Sister,ko,2019-06-03,3.0,1,17.974,"Cousins who work at a single workplace, the man having sex with her older cousin who is angry at him, his younger cousin he loves before who visits, and a hot love story that begins again. The story of a woman who wants to leave the countryside falls into the charm of an uncle who lives with her in town, and a new story written with entangled desires.","10749,18",False,,/2I05riVnrH0IHxIvkIfyXCfTQyv.jpg,2019,6,3
517024,Break,ru,2019-02-14,5.5,187,17.959,"The company of three guys and two girls makes their way to the old funicular to have an unforgettable New Year’s Eve celebration at the top of the mountain. A fun adventure turns into a nightmare when the funicular stops over the abyss. Coldness, height and fear of a slow death make them reveal their true essence and get in a fight with each other.",53,False,/sEXO8VGcVrXbXYXOtKlFqsBhnba.jpg,/66OBBkqi9v5txzDPLzGULqVeB30.jpg,2019,2,14
515818,Yao,fr,2019-01-23,6.5,255,17.884,"From his village in northern Senegal, Yao is a 13-year-old boy ready to do anything to meet his hero: Seydou Tall, a famous French actor. Invited to Dakar to promote his new book, the latter goes to his country of origin for the first time. To fulfill his dream, the young Yao organizes his fugue and brave 387 kilometers alone to the capital. Touched by this child, the actor decides to flee his obligations and to accompany him home. But on the dusty and uncertain roads of Senegal, Seydou understands that while rolling towards the village of the child, it also rolls towards its roots.","35,18",False,/yChXbkfXSFPx5mR416s6GYGGM5a.jpg,/jzQRAziC7vkgPlAX35HFc0w1ppj.jpg,2019,1,23
472674,The Goldfinch,en,2019-09-12,7.2,863,17.883,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime.",18,False,/uF4gCZHiui3UJ2BzUb8Nr6De6Lt.jpg,/8NwONmcJmPr0w9A176JorJ3tbJx.jpg,2019,9,12
465003,The Red Sea Diving Resort,en,2019-07-28,6.8,803,17.877,"Sudan, East Africa, 1980. A team of Israeli Mossad agents plans to rescue and transfer thousands of Ethiopian Jews to Israel. To do so, and to avoid raising suspicions from the inquisitive and ruthless authorities, they establish as a cover a fake diving resort by the Red Sea.","18,53,36",False,/7XI3DfxdQwvgXTCx29fglvcirQP.jpg,/bTgd1QQFTKdxESevtffAvIvCnz2.jpg,2019,7,28
598553,Life without Sara Amat,ca,2019-07-12,7.6,8,17.865,"Pep, a 13-year-old boy, is in love with a girl from his grandparents village, Sara Amat. One summer night, Sara disappears without a trace. After a few hours, Pep finds her hiding in his room. Although Pep knows that the entire town is looking for her, he agrees to her stay. Consequently, the boy will be forced to live a double life: he must lie to everyone while satisfying the Sara's demands.","18,10749",False,/5i55JOuaHqB89rlMrRF7mVzMOP5.jpg,/ulCLv5kRiC8JnxdRBczDzx0NjSr.jpg,2019,7,12
460321,Close,en,2019-02-22,5.96,656,17.859,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.","28,12,53",False,/6ATLd3vjzni4HiCh4bknzcTRE51.jpg,/4kjUGqPIv6kpxJUvjmeQX7nQpKd.jpg,2019,2,22
633604,Yummy,nl,2019-12-13,6.3,278,17.849,"A young couple travels to a shabby Eastern European hospital for plastic surgery. The young woman wants a breast reduction. Her mother comes along for yet another face-lift. Wandering through an abandoned ward the boyfriend stumbles upon a young woman, gagged and strapped to an operating table; she is the result of an experimental rejuvenation treatment. He frees her, but does not realize he just caused the outbreak of a virus that will change doctors, patients and his mother-in-law into bloodthirsty zombies.","27,35",False,/2UcDOPaJjCTW0YrvyeMkAof5wub.jpg,/nRysfd4JdnPJx82ZYs8atFmSuVC.jpg,2019,12,13
574074,Kitbull,en,2019-01-18,7.962,366,17.846,"An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together, they experience friendship for the first time.","16,10751,18",False,/xtj3EhrFHMrZCLTWH6LarEXAG8r.jpg,/mwKO3cZbxipgd9QAPboJVTDLPiN.jpg,2019,1,18
578189,Black and Blue,en,2019-10-25,6.793,852,17.843,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.","28,80,18,53",False,/7GWDrjxeBsh5onaYf5XHjIM9BA1.jpg,/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg,2019,10,25
638134,Pets United,en,2019-11-08,5.8,188,17.84,"When Roger (a Robin Hood-esque, stray dog) and Belle (an elegant yet spoilt pet cat) are thrown together amidst the chaos of a robot take-over of their home city, they must push all their preconceptions aside in order to survive, as they embark on a high-stakes, action-packed adventure.","16,10751,12,35",False,/bftdQMCkQa3KXHWXwAaW0g1p6ZH.jpg,/gtwqIYSOCRwEndZTg9s6iWjEZc1.jpg,2019,11,8
520390,The Kindness of Strangers,en,2019-12-12,6.3,109,17.83,"Clara and her two sons escape from her abusive husband with little more than their car and plan to start over in New York. After the car towed away, the family meets Alice, who gets them into an emergency shelter. While stealing food at a Russian restaurant called ‘Winter Palace’, Clara meets Marc, who has been given the chance to help the old eatery regain its former glory. The ‘Winter Palace’ soon becomes a place of unexpected encounters between people who are all undergoing some sort of crisis and whom fate has now brought together.",18,False,/te5GuHx6WoyClws4Gs4rBD6efdd.jpg,/fb9Py2RKv9XlcVpwiP11jc3nUSP.jpg,2019,12,12
